PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
83 8.3 11.3 4.6 3.3 0.3 6.7
43 4.8 9.8 1.2 0.3 0 8.6
52 5.1 10.3 1.5 5.1 2.0 8.8
88 -1.8 3.0 -4.6 0.0 0 7.6
39 -0.3 3.9 -5.5 5.8 5.5 9.4
40 0.6 3.5 -2.0 1.3 0.3 5.5
29 1.4 5.4 -1.5 2.1 2.5 6.9
52 3.2 7.6 -2.7 4.0 0 10.3
58 7.0 9.8 4.4 9.5 15.0 5.4
114 6.7 10.0 4.0 1.8 0 6.0
102 6.1 12.0 1.7 1.3 0 10.3
80 5.2 8.3 0.6 5.5 0.5 7.7
37 1.7 5.5 -1.2 0.1 0 6.7
51 4.6 10.6 -1.8 0.1 0 12.4
42 6.1 13.6 2.0 1.4 0 11.6
41 1.9 6.0 -1.3 0.5 0 7.3
69 4.4 8.1 -0.8 5.5 0 8.9
86 4.2 6.4 0.4 7.5 0 6.0
43 0.8 6.0 -2.0 2.5 0.0 8.0
35 -2.8 2.4 -5.3 0.0 0 7.7
37 -2.1 1.7 -5.8 0.0 0 7.5
49 0.9 3.2 -2.0 9.4 0.5 5.2
48 1.6 3.7 0.2 5.0 2.5 3.5
51 0.5 3.0 -1.2 1.5 0 4.2
45 0.7 5.5 -3.4 1.8 0 8.9
53 2.0 5.0 -1.6 8.0 1.5 6.6
40 5.4 9.1 2.5 7.3 0.5 6.6
87 4.2 7.0 2.4 7.1 0 4.6
71 0.7 3.5 -2.5 1.6 0 6.0
38 -0.1 4.0 -4.0 2.3 0.7 8.0
46 1.2 4.6 -1.8 4.3 2.1 6.4
60 0.1 3.7 -3.5 2.0 0 7.2
49 2.3 5.9 -0.4 4.8 0 6.3
47 0.7 4.4 -1.2 4.1 0.1 5.6
59 1.0 5.0 -3.0 2.0 0 8.0
101 3.3 7.6 0.5 4.8 0.7 7.1
128 2.6 7.4 -0.8 3.1 0 8.2
62 5.4 10.6 1.5 2.9 0 9.1
74 3.0 7.4 -0.4 3.9 0 7.8
97 3.0 8.3 -1.7 0.9 0 10.0
88 5.0 10.1 0.3 5.9 0 9.8
58 7.8 13.8 3.5 0.4 0 10.3
66 6.4 9.1 3.2 7.6 0.4 5.9
68 5.1 6.8 3.0 9.1 2.0 3.8
280 -1.1 3.0 -4.8 4.3 1.7 7.8
98 -6.4 -4.8 -7.4 2.6 0.0 2.6
82 -5.4 -2.9 -7.0 1.9 0.0 4.1
37 -6.3 -3.2 -8.5 0.6 0 5.3
36 -3.4 0.8 -7.4 1.0 0 8.2
55 0.9 6.6 -3.0 3.6 0 9.6
84 -0.3 3.7 -4.0 3.3 0 7.7
66 1.6 6.1 -2.4 1.9 0 8.5
115 4.1 7.3 0.6 8.5 0 6.7
189 2.8 6.4 0.4 7.4 0 6.0
127 1.8 5.6 -1.8 8.6 0 7.4
69 0.9 3.7 -1.3 6.1 0 5.0
58 0.1 4.3 -3.5 4.3 0 7.8
45 0.6 2.0 -1.7 10.0 6.7 3.7
38 0.9 4.4 -4.5 7.3 0 8.9
53 -4.3 -1.1 -8.5 5.8 0 7.4
40 -2.7 1.5 -5.1 0.6 0 6.6
53 -4.2 -0.4 -7.1 3.3 0 6.7
40 -7.1 -3.0 -9.5 0.0 0 6.5
50 -7.2 -3.9 -11.1 6.5 0 7.2
57 -4.8 -0.7 -8.6 2.0 0 7.9
69 -2.2 1.5 -6.9 7.9 0 8.4
50 2.3 5.3 -1.6 8.9 0 6.9
15 1.3 3.8 -0.7 8.8 4.5 4.5
24 0.7 1.5 -0.3 9.9 6.5 1.8
40 -2.8 0.8 -8.3 1.8 0 9.1
64 -7.5 -3.7 -10.9 0.0 0 7.2
70 -5.9 -1.6 -9.7 2.8 0 8.1
65 -2.7 1.8 -7.0 1.0 0 8.8
52 -1.4 4.4 -5.8 0.9 0 10.2
55 -0.8 2.3 -3.2 8.1 0 5.5
70 -0.2 3.5 -2.9 4.4 0 6.4
50 -2.2 0.0 -5.0 3.6 0.0 5.0
45 -4.2 -0.5 -6.9 0.0 0 6.4
55 -3.3 1.6 -7.5 2.0 0 9.1
62 -1.1 3.1 -5.2 2.4 0 8.3
64 -0.7 2.5 -2.7 4.0 0 5.2
74 -2.7 1.2 -5.1 0.5 0 6.3
51 -3.4 0.7 -7.1 4.4 0 7.8
51 -3.2 1.3 -6.2 1.4 0 7.5
48 -3.9 0.8 -7.9 0.1 0 8.7
43 -2.7 1.5 -7.5 4.1 0.0 9.0
53 -1.9 0.7 -3.5 3.1 0.0 4.2
68 -1.3 3.4 -5.3 4.5 0 8.7
73 -0.9 4.0 -4.0 4.8 0 8.0
157 -6.9 -3.3 -9.7 0.8 0 6.4
56 -5.8 -1.1 -10.1 0.0 0 9.0
46 -2.1 2.7 -7.0 0.9 0 9.7
52 -3.5 0.2 -6.2 0.3 0 6.4
38 -3.4 1.2 -7.4 0.1 0 8.6
35 -2.3 2.2 -5.5 0.0 0 7.7
59 -1.5 4.0 -5.8 3.1 0 9.8
70 0.5 5.2 -5.1 0.6 0 10.3
103 2.7 7.6 -0.5 0.8 0 8.1
84 4.4 9.6 -1.2 2.4 0 10.8
108 5.9 10.5 1.2 6.6 1.0 9.3
46 -2.6 1.2 -4.5 0.6 0 5.7
26 -1.5 4.4 -7.2 0.5 0 11.6
42 -0.9 2.5 -3.1 7.8 6.6 5.6
47 -1.1 1.2 -2.5 4.4 7.4 3.7
49 1.1 6.1 -4.2 0.0 0 10.3
63 3.1 8.4 -2.3 2.4 0 10.7
91 4.6 9.8 1.7 4.5 0 8.1
49 3.0 7.8 -0.5 0.9 0 8.3
42 2.6 5.3 0.7 8.8 0.2 4.6
55 3.2 8.0 -0.1 3.8 0 8.1
48 1.8 3.9 0.5 4.0 4.0 3.4
73 2.8 8.0 -1.7 0.3 0 9.7
70 4.3 7.8 1.5 5.1 0.1 6.3
62 4.5 9.6 0.1 0.0 0 9.5
62 5.3 10.8 0.4 1.0 0 10.4
68 5.9 11.8 3.0 4.1 0 8.8
76 6.5 11.3 3.4 4.5 0 7.9
134 10.9 16.3 6.8 3.6 0 9.5
175 12.5 19.2 8.0 0.8 0 11.2
128 9.9 12.0 7.2 9.9 0.4 4.8
44 8.5 14.1 3.7 1.9 0.0 10.4
54 8.3 13.5 4.5 5.8 0.0 9.0
133 7.3 12.0 4.0 1.3 0.0 8.0
132 9.0 15.1 2.5 0.6 0 12.6
107 12.3 19.1 6.0 4.1 0 13.1
71 11.2 17.3 7.6 2.8 0 9.7
37 11.6 17.9 5.2 0.0 0 12.7
52 13.1 19.8 7.2 2.8 0 12.6
60 12.3 16.9 7.8 8.9 7.0 9.1
21 7.6 8.9 5.0 10.0 27.5 3.9
62 6.6 11.8 3.7 5.3 1.0 8.1
44 4.4 6.0 3.0 5.8 0.5 3.0
56 6.6 10.3 3.3 4.1 0 7.0
62 7.1 9.6 5.0 5.6 0.0 4.6
50 7.4 12.5 2.4 3.1 0 10.1
41 6.0 8.1 5.0 10.0 13.0 3.1
36 7.2 10.3 5.0 8.8 0.2 5.3
69 8.1 12.4 4.2 3.9 0 8.2
50 8.8 13.7 4.9 3.6 0 8.8
68 7.6 10.2 6.2 6.8 2.5 4.0
99 8.7 13.2 4.6 0.1 0 8.6
105 10.1 16.5 3.8 1.1 0 12.7
115 12.9 19.1 7.4 3.3 0 11.7
98 14.8 22.6 8.6 5.4 1.0 14.0
60 13.2 18.6 9.8 4.6 0.5 8.8
75 16.4 23.9 9.3 1.9 0 14.6
34 13.2 16.7 9.2 10.0 11.5 7.5
41 15.6 21.8 9.2 4.0 1.5 12.6
99 14.2 19.3 10.8 3.6 0 8.5
69 13.8 18.4 9.7 8.4 0.3 8.7
65 12.8 16.8 9.9 5.6 0.1 6.9
85 13.5 20.2 7.7 2.3 0 12.5
119 15.6 22.1 9.5 4.1 0 12.6
117 18.1 25.7 11.2 4.4 0 14.5
60 18.6 24.6 13.5 1.6 0 11.1
54 18.5 24.8 12.4 0.3 0 12.4
76 20.1 28.0 13.1 0.3 0 14.9
55 20.6 26.1 15.0 6.1 0 11.1
55 19.7 23.5 17.1 9.9 0 6.4
54 16.5 19.5 12.8 10.0 8.0 6.7
38 10.4 13.3 7.4 8.3 4.0 5.9
64 9.6 14.3 4.8 0.6 0 9.5
70 12.8 18.7 8.6 9.5 2.0 10.1
56 10.0 12.5 6.6 8.1 7.0 5.9
76 10.4 14.6 7.7 3.6 0.1 6.9
74 13.1 20.0 5.6 1.5 0 14.4
85 15.7 21.4 9.7 3.1 0 11.7
75 18.2 23.7 12.7 6.1 0 11.0
56 19.8 25.0 16.6 3.3 0 8.4
61 20.3 26.5 15.7 2.9 0 10.8
53 21.1 28.2 15.6 3.6 0 12.6
48 18.3 21.8 14.4 9.4 1.0 7.4
39 15.8 21.1 11.1 0.9 0.1 10.0
63 17.2 23.4 10.2 1.1 0 13.2
50 15.8 19.0 13.3 8.0 9.5 5.7
67 18.7 25.1 13.3 8.1 0.0 11.8
43 18.5 23.2 14.8 5.8 0 8.4
26 15.7 20.9 11.4 3.0 0 9.5
30 16.0 22.4 9.8 1.8 0 12.6
30 15.9 20.3 12.3 6.8 0.0 8.0
16 12.3 15.7 9.7 8.6 1.5 6.0
20 13.1 18.0 8.1 2.8 0 9.9
29 14.4 19.2 8.7 1.5 0 10.5
47 15.7 22.3 10.0 1.5 0 12.3
57 17.6 24.4 11.3 2.1 0 13.1
53 13.5 16.1 11.9 9.6 30.0 4.2
44 13.0 18.3 9.7 5.6 0.1 8.6
52 15.1 21.1 8.6 0.9 0 12.5
84 16.8 20.8 12.9 4.6 4.0 7.9
95 20.5 25.8 14.9 5.5 0 10.9
75 21.5 24.9 17.6 7.9 0 7.3
78 23.0 28.5 17.5 4.8 0 11.0
42 20.7 27.0 15.6 2.8 0 11.4
67 18.7 23.3 14.4 7.1 0 8.9
70 21.5 27.8 16.9 6.3 0 10.9
38 18.6 20.6 16.5 9.1 51.5 4.1
55 22.3 28.5 17.0 6.9 0 11.5
312 18.0 21.3 14.7 6.1 0 6.6
92 17.9 22.8 12.7 0.5 0 10.1
62 21.6 26.6 14.7 2.9 0 11.9
50 18.9 22.5 15.0 7.3 62.5 7.5
19 18.7 24.1 15.4 9.0 10.0 8.7
18 16.9 19.4 15.1 8.6 5.0 4.3
16 14.9 17.0 13.7 8.8 7.5 3.3
55 16.7 19.9 14.6 9.4 0 5.3
79 19.1 24.3 15.7 6.8 0.0 8.6
80 18.9 25.1 16.0 7.1 4.5 9.1
78 21.0 27.0 15.6 4.8 0 11.4
94 22.7 28.1 19.1 7.0 0 9.0
48 24.5 29.4 19.7 4.4 0 9.7
50 23.3 29.0 18.7 2.5 10.5 10.3
74 21.5 27.6 17.4 3.5 0 10.2
43 23.9 28.9 19.2 5.0 0 9.7
23 22.5 27.4 18.7 3.1 0 8.7
19 23.0 28.6 16.2 5.8 0 12.4
24 22.6 25.7 17.8 9.8 3.0 7.9
20 19.1 22.0 17.4 10.0 46.0 4.6
69 20.3 24.1 17.5 8.4 0 6.6
101 24.3 29.6 18.5 5.3 0 11.1
66 24.6 28.2 22.0 8.8 0.0 6.2
12 22.6 27.4 17.7 6.5 6.5 9.7
21 22.8 27.1 18.0 5.6 0 9.1
18 23.4 27.6 19.2 7.0 0 8.4
19 23.6 28.6 19.4 5.6 0 9.2
34 23.3 28.8 19.6 3.6 0 9.2
50 23.7 28.7 19.8 6.4 0 8.9
57 22.6 25.4 20.1 10.0 2.0 5.3
15 22.1 27.4 18.5 6.3 7.5 8.9
24 22.5 27.3 18.6 6.3 0 8.7
33 24.8 29.3 20.2 9.0 0 9.1
34 22.4 24.5 21.1 10.0 14.5 3.4
42 21.9 25.1 20.5 9.1 9.0 4.6
82 24.3 27.2 21.8 9.8 0.1 5.4
40 24.5 28.0 22.0 9.0 5.0 6.0
66 25.5 28.4 23.9 9.8 0 4.5
85 24.7 27.5 22.5 9.8 0.5 5.0
41 27.6 32.8 23.8 5.3 0 9.0
24 27.5 32.9 22.8 1.5 0 10.1
24 26.3 30.5 23.2 6.6 0 7.3
33 27.0 30.0 23.7 7.9 0 6.3
40 24.5 27.7 22.0 10.0 50.5 5.7
47 25.8 29.7 22.9 5.6 11.5 6.8
61 27.3 31.7 22.6 7.0 0 9.1
48 28.1 31.2 25.6 7.6 0 5.6
27 24.8 27.2 22.3 9.5 10.5 4.9
46 25.3 30.3 21.2 4.9 0 9.1
77 26.2 30.1 22.8 8.8 0 7.3
47 23.8 25.7 22.8 9.8 108.5 2.9
18 24.7 28.4 23.0 9.8 124.0 5.4
20 23.0 24.1 21.4 9.5 5.0 2.7
58 24.7 28.4 22.3 7.9 0.1 6.1
88 23.8 26.5 21.8 9.4 7.0 4.7
24 22.4 25.0 20.8 10.0 127.5 4.2
14 23.1 25.9 22.0 10.0 24.0 3.9
12 22.2 23.8 20.7 9.8 32.0 3.1
25 25.1 28.3 22.1 8.3 0.1 6.2
44 26.9 31.2 23.9 5.6 0 7.3
36 28.0 32.3 24.7 4.9 0 7.6
25 26.1 28.3 24.8 7.8 0.5 3.5
27 26.7 29.5 24.1 8.8 0.5 5.4
23 27.7 31.2 25.6 9.6 0.0 5.6
48 26.1 28.4 25.0 10.0 22.0 3.4
37 25.5 29.8 22.2 5.3 1.0 7.6
53 25.5 31.4 21.0 1.9 0 10.4
64 26.3 30.7 21.8 3.4 0 8.9
55 27.8 32.9 22.4 1.1 0 10.5
43 28.7 33.4 24.2 0.5 0 9.2
41 30.0 35.4 25.2 1.6 0 10.2
24 28.0 32.6 25.6 5.1 2.0 7.0
23 30.1 34.5 25.3 2.0 0 9.2
36 28.2 32.4 26.0 6.6 0.2 6.4
19 25.3 28.9 23.1 9.3 65.5 5.8
22 27.0 31.5 23.7 7.8 27.0 7.8
34 27.3 31.5 24.9 5.8 0 6.6
32 25.7 29.6 21.9 9.6 4.0 7.7
17 21.7 23.5 19.9 7.5 9.0 3.6
18 24.2 27.4 20.8 7.8 0.5 6.6
23 22.9 25.0 20.3 9.6 39.0 4.7
37 23.9 27.6 21.8 5.6 0.0 5.8
40 23.1 27.4 20.3 4.9 0.0 7.1
18 23.4 28.6 18.6 3.6 0 10.0
15 17.9 22.2 16.3 10.0 72.5 5.9
16 21.5 25.3 18.2 7.9 5.0 7.1
18 23.6 28.2 18.7 5.3 0 9.5
29 24.4 28.4 21.0 5.6 3.5 7.4
21 24.0 28.4 20.9 4.4 0 7.5
20 24.0 28.2 18.6 1.9 0 9.6
27 24.6 29.4 19.6 0.9 0 9.8
51 25.2 30.6 20.2 1.3 0 10.4
42 25.7 30.9 21.3 3.5 0 9.6
29 25.2 29.0 21.1 7.0 0 7.9
15 19.7 23.5 17.7 10.0 72.5 5.8
13 21.9 26.9 17.6 6.6 5.5 9.3
38 23.2 28.5 18.3 3.9 0 10.2
36 24.0 28.4 20.4 6.3 0 8.0
33 22.6 24.7 21.2 8.9 0.2 3.5
39 24.2 30.2 18.9 3.6 0 11.3
48 25.2 30.6 19.8 4.3 0 10.8
56 25.4 31.1 21.3 4.5 0 9.8
54 24.9 29.7 20.8 3.3 0 8.9
65 24.3 29.7 20.1 4.0 0 9.6
75 21.9 23.8 19.9 8.5 0.5 3.9
57 24.1 29.2 20.8 4.6 0 8.4
40 23.3 29.5 17.7 0.1 0 11.8
38 24.4 30.2 19.8 3.3 0 10.4
39 25.1 29.9 21.6 4.0 0 8.3
41 24.4 30.8 18.6 2.4 0 12.2
45 25.1 32.0 19.2 3.1 0 12.8
44 25.5 31.9 20.4 0.8 0 11.5
53 25.3 31.4 20.0 6.9 0 11.4
44 21.7 24.7 19.2 7.6 7.0 5.5
37 23.5 29.7 17.6 1.0 0 12.1
42 22.3 25.0 19.7 8.9 6.5 5.3
48 21.8 24.9 19.8 7.4 0 5.1
39 21.5 23.8 20.1 9.4 0 3.7
24 16.2 20.5 12.2 9.6 7.0 8.3
34 14.6 18.4 11.5 4.0 0 6.9
33 14.8 20.1 10.3 5.6 0 9.8
37 15.5 20.2 12.0 8.1 0 8.2
35 17.4 23.8 11.6 1.6 0 12.2
54 17.6 23.2 12.7 4.6 0 10.5
51 19.8 25.8 13.6 0.6 0 12.2
48 20.0 26.0 15.1 0.8 0 10.9
58 19.5 24.4 15.9 2.4 0 8.5
59 19.7 24.3 17.2 5.8 0 7.1
60 20.1 25.7 17.0 5.6 0 8.7
57 18.2 23.1 15.6 6.0 0 7.5
39 17.0 21.4 14.2 3.6 0 7.2
31 17.7 22.2 14.3 6.0 0 7.9
50 18.7 24.6 13.3 3.5 0 11.3
60 17.9 22.2 12.6 5.4 0.0 9.6
47 14.4 20.0 10.9 1.1 0 9.1
44 14.3 20.6 8.9 1.8 0 11.7
49 15.4 21.3 9.7 3.3 0 11.6
53 16.1 22.3 11.1 0.5 0 11.2
96 16.5 20.9 12.7 5.0 0 8.2
141 18.0 23.3 13.4 5.4 0 9.9
152 18.7 25.1 14.0 0.4 0 11.1
129 19.8 28.3 13.7 1.1 0 14.6
135 18.5 23.1 14.8 6.3 0 8.3
129 18.6 25.5 13.5 1.5 0 12.0
87 19.0 22.9 14.6 7.4 0 8.3
40 16.8 20.5 14.7 9.5 8.0 5.8
23 16.5 20.1 13.2 8.9 9.0 6.9
21 11.1 14.1 8.7 2.4 0.3 5.4
36 11.6 14.3 7.2 5.6 3.0 7.1
37 12.0 15.0 9.3 2.4 0 5.7
33 10.2 14.3 7.3 2.3 0 7.0
33 10.9 15.8 5.6 3.5 0 10.2
41 11.9 16.2 8.7 4.6 0 7.5
46 11.1 15.7 6.5 2.8 0.0 9.2
53 10.6 13.5 8.9 5.9 21.5 4.6
42 11.0 15.0 5.9 4.8 0 9.1
61 12.7 15.2 9.8 4.5 0 5.4
40 11.0 15.4 7.2 1.5 0.0 8.2
37 9.0 14.1 3.9 0.0 0 10.2
60 11.5 16.1 4.6 4.8 0 11.5
89 15.3 18.4 12.5 7.3 0 5.9
132 11.9 15.9 8.9 9.5 0 7.0
36 12.0 18.0 6.5 4.6 0 11.5
17 10.0 12.0 7.4 6.9 1.5 4.6
22 9.9 14.9 5.8 0.8 0 9.1
28 10.4 15.6 6.7 0.1 0 8.9
46 10.0 15.6 5.1 0.8 0 10.5
57 10.1 16.0 5.3 3.8 0 10.7
63 11.1 15.2 6.8 6.3 0 8.4
77 10.7 12.6 9.7 9.3 3.5 2.9
39 7.8 11.5 4.0 1.8 0 7.5
30 3.0 8.1 -2.6 3.4 0 10.7
26 -3.1 0.4 -5.5 1.6 0 5.9
29 -4.2 -0.7 -7.2 0.1 0 6.5
39 1.1 7.2 -5.3 4.5 1.0 12.5
30 4.0 7.2 1.7 0.4 0 5.5
37 4.9 9.5 -0.2 5.6 0 9.7
62 7.1 11.8 2.5 3.3 0 9.3
78 8.3 12.6 5.8 7.0 0 6.8
71 6.7 9.2 4.8 4.6 0 4.4
78 7.6 10.6 3.5 6.5 0 7.1
52 5.6 8.8 4.6 10.0 13.0 4.2
38 6.1 9.3 3.5 6.8 0.4 5.8
31 3.6 7.3 0.7 4.1 0.2 6.6
33 3.6 7.8 -1.4 3.1 0 9.2
41 7.9 10.5 4.6 8.1 0.1 5.9
111 8.1 12.0 3.9 1.3 2.5 8.1
90 7.1 12.8 0.7 2.9 0 12.1
60 5.3 8.9 -0.7 8.1 3.5 9.6
30 -7.6 -0.7 -11.9 1.5 0 11.2
32 -9.0 -4.9 -13.1 0.0 0 8.2
41 -2.8 1.2 -8.0 8.1 1.7 9.2
74 5.1 9.4 0.6 7.9 7.0 8.8
149 7.9 12.1 4.4 4.4 0.5 7.7
126 9.4 13.3 6.6 6.3 0.0 6.7
53 3.7 8.2 1.7 2.9 3.5 6.5
55 5.1 8.5 1.1 5.1 0 7.4
62 1.3 4.6 -2.8 3.6 0 7.4
33 -1.1 3.3 -5.0 0.3 0 8.3
45 2.1 6.5 -0.8 1.5 0 7.3
70 4.0 7.7 -1.0 6.8 0 8.7
107 6.4 9.3 1.5 6.6 0.4 7.8
42 -0.3 3.7 -2.8 0.0 0 6.5
51 1.8 5.2 -3.8 6.0 0.1 9.0
47 1.3 5.2 -1.4 9.9 5.0 6.6
48 -0.3 4.3 -2.8 6.6 0 7.1
34 -5.1 -2.7 -8.1 3.3 0.4 5.4
45 -1.2 3.2 -4.7 3.4 0.7 7.9
59 2.8 5.9 -0.6 8.1 0.0 6.5
58 -1.3 3.6 -5.4 1.6 0.0 9.0
31 -5.6 -2.4 -8.5 0.0 0 6.1
56 -3.0 1.1 -7.6 3.0 0 8.7
80 0.5 4.6 -3.1 6.4 0 7.7
78 1.0 2.4 -0.2 8.9 0.5 2.6
41 -4.2 0.3 -7.3 1.3 0 7.6
42 -6.2 -2.9 -8.0 0.0 0 5.1
42 -5.8 -2.5 -9.5 0.0 0 7.0
48 -2.8 1.2 -6.9 0.0 0 8.1
54 -1.0 4.0 -5.6 0.9 0 9.6
48 0.4 4.5 -2.8 2.0 0 7.3
62 -1.6 1.2 -3.4 1.6 0 4.6
96 -2.0 1.4 -5.4 3.6 0 6.8
83 -0.5 4.2 -4.2 0.5 0 8.4
76 -0.9 2.5 -4.0 3.0 0 6.5
63 -3.5 -0.5 -6.8 0.5 0 6.3
46 -7.5 -4.3 -9.9 0.4 0 5.6
39 -8.0 -4.2 -9.6 0.4 0 5.4
45 -7.8 -3.2 -11.0 0.5 0 7.8
41 -5.5 -1.5 -9.0 1.4 0 7.5
55 -6.6 -3.2 -9.4 0.4 0 6.2
38 -6.3 -2.0 -11.2 2.5 0 9.2
59 -2.8 0.4 -4.8 6.0 3.3 5.2
101 -1.4 3.1 -5.9 0.9 0 9.0
117 2.6 6.1 0.1 7.8 0 6.0
72 0.6 4.7 -2.7 2.3 0 7.4
54 2.2 7.2 -2.4 5.6 0 9.6
58 3.9 5.9 1.0 8.9 0.0 4.9
68 3.6 9.3 -2.0 6.5 0.0 11.3
60 -9.0 -2.0 -11.0 1.8 0 9.0
40 -8.1 -5.1 -11.4 3.3 2.0 6.3
45 -4.6 1.0 -9.3 3.5 0.4 10.3
33 -3.3 -0.2 -5.3 2.4 0 5.1
46 -1.9 3.9 -6.8 0.9 0 10.7
49 1.5 7.8 -3.0 0.0 0 10.8
60 3.3 8.3 -1.2 4.6 0 9.5
46 5.8 12.2 0.7 2.9 0 11.5
27 6.1 11.7 3.4 1.9 0 8.3
33 5.3 10.5 1.6 1.8 0 8.9
55 5.2 8.0 2.1 7.8 0 5.9
87 5.7 11.1 2.9 4.5 0 8.2
114 4.4 8.9 1.5 3.8 0 7.4
105 4.4 6.0 3.2 8.3 0.2 2.8
143 3.2 6.8 0.6 2.9 0 6.2
144 2.8 5.0 0.4 8.3 0 4.6
101 2.7 8.2 -2.2 1.6 0 10.4
56 5.0 8.1 2.6 8.0 0 5.5
67 4.5 6.5 2.0 8.0 0.0 4.5
165 5.7 9.2 3.2 5.9 0.0 6.0
147 6.8 10.6 1.8 6.6 0.2 8.8
50 10.4 16.1 4.3 9.6 34.5 11.8
75 3.6 5.3 2.1 5.8 0 3.2
49 -1.6 2.4 -6.4 7.0 0.4 8.8
33 -6.0 -2.3 -8.6 0.8 0 6.3
34 -4.6 -0.5 -8.6 0.4 0 8.1
39 -2.2 1.4 -6.0 2.5 0 7.4
63 0.6 3.9 -1.8 9.5 0.4 5.7
199 -2.5 -0.1 -6.8 3.8 1.0 6.7
86 -2.2 2.7 -7.8 2.0 0 10.5
76 3.0 7.0 0.1 7.9 0 6.9
61 6.2 11.9 -0.2 4.5 0 12.1
48 7.6 10.2 6.2 9.8 0.2 4.0
62 2.8 6.4 -0.8 6.6 0.0 7.2
44 2.4 7.3 -2.5 5.1 0 9.8
58 3.9 8.6 -1.0 2.9 0 9.6
64 5.2 10.2 0.9 3.3 0 9.3
50 3.3 8.6 -1.6 0.5 0 10.2
44 3.6 8.6 -2.8 6.1 0 11.4
42 2.7 5.1 0.6 8.3 6.5 4.5
92 3.7 8.9 -0.3 3.3 0 9.2
67 5.2 7.6 3.2 9.1 9.0 4.4
58 1.6 4.0 -1.9 3.5 0 5.9
35 1.7 6.4 -3.0 2.0 0 9.4
40 5.1 11.1 -0.2 4.0 0 11.3
62 5.9 11.1 2.7 2.5 0 8.4
48 3.4 8.6 -0.5 2.1 0 9.1
42 4.5 9.9 0.3 4.6 0 9.6
50 7.9 13.5 2.9 8.4 3.5 10.6
34 2.7 6.3 -3.0 7.9 19.5 9.3
81 0.2 4.3 -3.3 0.0 0 7.6
67 5.1 8.8 -1.3 5.4 0 10.1
154 8.7 13.1 5.8 5.6 0 7.3
234 12.3 18.8 4.7 1.6 0 14.1
41 16.3 18.8 14.0 8.8 0 4.8
45 14.1 17.3 9.9 9.0 0.4 7.4
36 12.2 19.3 6.3 0.1 0 13.0
74 14.3 22.2 8.5 5.1 10.5 13.7
42 10.0 13.5 4.6 5.5 8.5 8.9
39 4.5 9.6 0.5 1.5 0 9.1
40 1.9 5.5 -0.1 5.5 0 5.6
54 2.4 5.5 -2.0 3.9 0 7.5
48 4.7 9.2 2.1 6.0 6.0 7.1
44 3.8 8.4 0.1 1.5 0 8.3
49 4.5 10.1 0.2 2.0 0 9.9
47 6.7 12.1 0.6 2.1 0 11.5
41 7.3 11.2 3.9 6.8 0 7.3
69 6.1 9.9 3.5 5.0 0.0 6.4
81 5.9 10.0 2.2 4.0 0 7.8
67 7.6 14.2 2.6 2.3 0 11.6
56 8.2 12.8 5.3 7.1 0 7.5
59 8.7 12.7 6.0 6.1 0 6.7
95 9.8 15.8 5.7 0.6 0 10.1
91 10.9 17.0 5.4 0.0 0 11.6
126 14.1 21.3 7.8 0.0 0 13.5
123 16.2 23.9 9.8 0.0 0 14.1
144 17.5 24.9 10.9 0.0 0 14.0
146 17.3 23.6 11.8 0.0 0 11.8
114 18.5 25.3 11.8 2.3 0 13.5
103 16.6 21.2 13.0 6.1 0 8.2
89 15.7 20.6 12.6 7.9 0 8.0
42 16.1 21.1 13.2 3.9 0.0 7.9
43 9.9 14.1 7.9 7.8 6.0 6.2
25 10.7 15.4 5.7 3.5 0 9.7
47 12.0 17.9 6.0 0.4 0 11.9
52 14.4 20.6 7.6 1.8 0 13.0
52 18.5 25.8 10.7 5.8 0 15.1
34 14.0 17.2 11.4 10.0 38.5 5.8
32 9.4 11.4 8.5 9.0 3.0 2.9
29 9.9 13.0 7.7 3.4 0 5.3
48 12.7 17.9 5.8 4.4 0 12.1
34 13.3 17.4 11.5 10.0 7.5 5.9
27 8.7 11.8 6.1 8.6 10.5 5.7
14 8.7 12.2 4.9 8.5 0.0 7.3
35 11.2 17.0 6.3 2.6 0.5 10.7
56 13.5 20.2 7.2 1.0 0.5 13.0
58 15.6 22.5 8.6 0.0 0 13.9
57 15.7 20.8 9.8 5.3 0 11.0
46 17.4 22.4 10.9 4.3 0 11.5
39 15.4 18.0 14.2 9.1 1.5 3.8
36 16.6 22.8 12.7 2.9 0 10.1
52 14.7 21.5 10.0 1.3 0 11.5
75 18.1 26.3 9.8 4.1 0 16.5
81 22.4 29.2 15.3 0.0 0 13.9
76 21.3 27.5 15.5 0.0 0 12.0
98 21.2 27.4 15.6 0.3 0 11.8
74 21.7 27.0 16.4 4.4 0 10.6
57 20.3 25.9 16.0 8.1 0 9.9
42 17.0 20.0 15.8 10.0 36.5 4.2
35 18.6 23.9 15.1 6.1 7.0 8.8
67 17.9 22.4 13.7 0.6 0 8.7
67 18.9 25.2 12.0 4.4 0 13.2
93 18.3 22.1 15.3 9.6 0.5 6.8
24 13.7 15.5 13.0 10.0 21.5 2.5
31 14.3 17.4 12.1 6.4 3.0 5.3
73 16.9 22.6 9.9 1.0 0 12.7
98 19.3 24.5 13.7 0.0 0 10.8
101 21.6 27.3 15.1 6.6 0 12.2
