DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
19970414 129 14.5 20.8 9.6 1.9 0 11.2
19970415 93 14.3 20.6 8.8 1.4 0 11.8
19970416 82 12.4 16.9 9.1 5.8 1.3 7.8
19970417 81 9.9 13.1 7.9 7.6 0.0 5.2
19970418 89 12.0 17.9 6.3 0.0 0 11.6
19970419 110 13.7 19.8 7.2 0.0 0 12.6
19970420 96 15.7 22.3 9.0 1.8 0 13.3
19970421 87 15.9 21.9 10.7 3.4 0 11.2
19970422 99 14.0 20.0 8.1 1.8 0 11.9
19970423 84 14.9 20.7 9.6 0.0 0 11.1
19970424 108 14.1 19.6 10.0 0.0 0 9.6
19970425 91 14.0 19.8 8.9 1.4 0.2 10.9
19970426 97 14.6 20.1 9.2 0.0 0 10.9
19970427 71 15.5 21.7 8.2 4.6 0 13.5
19970428 87 15.6 20.3 10.6 5.1 0 9.7
19970429 101 15.2 18.2 12.7 9.9 4.7 5.5
19970430 96 15.6 21.2 11.7 3.4 0 9.5
19970501 57 15.7 21.5 10.2 0.0 0 11.3
19970502 67 17.3 23.5 9.9 8.1 0.1 13.6
19970503 95 21.0 26.4 17.3 8.4 0 9.1
19970504 57 16.4 19.5 14.0 7.9 1.9 5.5
19970505 74 19.5 27.9 12.7 5.1 0 15.2
19970506 52 18.0 18.9 15.7 9.6 3.8 3.2
19970507 48 19.1 21.5 15.0 10.0 90.4 6.5
19970508 29 12.9 16.3 11.3 7.0 2.8 5.0
19970509 60 14.6 20.4 8.8 0.4 0 11.6
19970510 63 16.1 21.5 10.8 5.4 0 10.7
19970511 51 19.2 25.3 12.1 6.4 0 13.2
19970512 41 18.3 21.0 16.0 9.4 39.8 5.0
19970513 26 16.4 17.3 15.6 10.0 73.5 1.7
19970514 47 15.8 16.8 15.0 9.9 3.0 1.8
19970515 101 18.9 24.0 16.0 9.5 1.5 8.0
19970516 91 17.9 22.4 14.0 4.5 0 8.4
19970517 68 16.8 22.0 12.7 1.8 0 9.3
19970518 78 17.8 24.0 12.6 2.3 0 11.4
19970519 39 16.0 20.4 12.0 7.4 9.2 8.4
19970520 26 14.1 19.3 10.0 5.6 0 9.3
19970521 40 15.8 20.3 11.4 6.6 0.0 8.9
19970522 59 17.2 22.8 11.8 2.3 0 11.0
19970523 54 14.8 19.0 9.8 8.3 15.4 9.2
19970524 21 13.7 19.2 9.7 6.9 1.0 9.5
19970525 40 16.5 22.1 10.8 1.4 0 11.3
19970526 24 18.4 24.4 12.7 1.4 0 11.7
19970527 28 18.9 24.9 13.5 5.5 0.2 11.4
19970528 42 18.1 21.6 15.6 9.8 5.7 6.0
19970529 53 17.1 18.8 15.8 8.9 6.6 3.0
19970530 54 15.9 18.4 13.6 9.1 36.4 4.8
19970531 60 19.4 25.1 13.9 4.9 0 11.2
19970601 52 18.6 27.2 14.2 5.5 12.2 13.0
19970602 36 16.6 21.3 12.4 2.6 0 8.9
19970603 48 18.4 23.8 12.7 1.9 0 11.1
19970604 42 20.0 25.3 15.3 4.5 0.6 10.0
19970605 64 17.6 20.7 15.7 5.4 5.8 5.0
19970606 49 21.0 27.6 13.6 3.4 0 14.0
19970607 100 23.1 28.8 17.2 0.0 0 11.6
19970608 106 22.8 26.3 19.6 8.1 0.0 6.7
19970609 73 22.6 27.3 19.4 6.8 0 7.9
19970610 64 22.6 28.8 17.2 3.1 0 11.6
19970611 87 22.6 28.8 17.2 3.8 0 11.6
19970612 86 22.8 27.5 18.5 4.8 0 9.0
19970613 91 24.6 30.6 18.4 0.9 0 12.2
19970614 82 25.8 32.1 19.7 1.9 0 12.4
19970615 80 27.1 35.0 19.9 2.0 0 15.1
19970616 112 26.7 32.1 21.7 1.6 0 10.4
19970617 94 26.5 33.6 20.2 0.0 0 13.4
19970618 94 28.2 34.5 21.5 3.8 0 13.0
19970619 102 26.7 30.9 24.0 7.1 0 6.9
19970620 102 23.8 26.3 20.7 7.3 1.1 5.6
19970621 72 24.1 28.8 21.0 6.0 0 7.8
19970622 67 23.6 26.3 21.3 7.6 0.0 5.0
19970623 95 25.1 31.0 19.6 3.0 0 11.4
19970624 99 25.6 31.6 20.4 5.0 0 11.2
19970625 82 21.7 24.0 20.4 10.0 58.9 3.6
19970626 38 22.6 26.0 20.5 10.0 23.8 5.5
19970627 64 22.0 23.6 21.0 9.6 6.7 2.6
19970628 53 26.2 32.4 21.0 3.9 0 11.4
19970629 52 26.3 32.0 19.9 4.6 0 12.1
19970630 64 25.7 31.1 22.5 9.4 0.9 8.6
19970701 32 22.0 23.4 20.1 10.0 127.7 3.3
19970702 39 24.8 28.9 22.1 9.1 1.8 6.8
19970703 29 24.8 26.5 23.8 8.5 5.4 2.7
19970704 29 23.5 25.2 22.1 9.9 29.8 3.1
19970705 31 21.1 23.9 19.3 8.9 14.2 4.6
19970706 67 19.7 23.4 18.3 6.8 2.4 5.1
19970707 70 22.5 27.2 18.1 5.4 0 9.1
19970708 60 23.9 29.3 20.1 6.4 0.0 9.2
19970709 56 24.5 29.5 20.4 4.8 0 9.1
19970710 73 26.5 31.9 20.8 2.3 0 11.1
19970711 61 26.7 32.3 23.2 5.6 0 9.1
19970712 34 23.0 25.2 21.1 7.5 2.3 4.1
19970713 51 25.2 30.6 19.6 1.9 0 11.0
19970714 80 25.6 30.0 22.3 7.0 0 7.7
19970715 70 23.1 24.4 21.9 9.6 54.7 2.5
19970716 43 25.3 28.7 23.0 7.3 48.5 5.7
19970717 45 26.2 30.6 22.2 3.5 0 8.4
19970718 61 26.1 30.5 22.3 3.9 0 8.2
19970719 83 27.2 32.0 22.1 2.4 0 9.9
19970720 66 27.8 31.5 24.2 7.0 0 7.3
19970721 34 27.9 31.3 25.7 5.0 0 5.6
19970722 47 28.6 33.7 24.4 1.3 0 9.3
19970723 48 29.5 34.4 24.3 2.5 0 10.1
19970724 68 29.7 33.0 26.3 3.0 1.3 6.7
19970725 94 29.3 32.8 26.1 5.8 0.3 6.7
19970726 50 30.4 36.1 25.5 3.9 0 10.6
19970727 42 29.5 33.9 25.1 8.0 0 8.8
19970728 79 29.3 34.1 25.7 6.3 0 8.4
19970729 111 29.4 33.6 26.7 5.1 0 6.9
19970730 112 28.0 32.1 24.6 6.5 11.2 7.5
19970731 116 28.5 32.0 26.2 5.5 0 5.8
19970801 90 28.7 33.7 25.7 2.9 0 8.0
19970802 57 28.2 31.8 25.9 5.9 0.0 5.9
19970803 31 25.0 28.4 22.4 9.1 38.8 6.0
19970804 38 21.8 23.8 21.0 9.5 53.4 2.8
19970805 48 25.1 31.0 19.6 4.5 0 11.4
19970806 61 27.4 32.6 23.6 5.1 0 9.0
19970807 78 27.6 32.6 23.1 7.0 0.0 9.5
19970808 40 29.1 34.1 25.8 8.3 5.5 8.3
19970809 32 28.4 33.0 25.4 6.5 0 7.6
19970810 48 26.9 31.7 22.2 6.5 0 9.5
19970811 35 27.4 31.3 24.6 4.9 0.0 6.7
19970812 24 27.6 32.4 24.1 2.6 0 8.3
19970813 29 27.7 33.2 21.8 1.0 0 11.4
19970814 30 27.9 32.3 23.7 3.4 0 8.6
19970815 28 27.4 32.7 21.9 0.8 0 10.8
19970816 29 26.9 32.1 21.6 2.3 0 10.5
19970817 30 27.3 32.4 22.2 1.5 0 10.2
19970818 28 28.4 33.8 24.5 6.6 0.0 9.3
19970819 32 26.2 29.1 24.4 9.5 6.6 4.7
19970820 36 28.5 33.1 24.8 5.1 4.9 8.3
19970821 31 25.1 29.6 22.3 7.6 6.0 7.3
19970822 31 24.7 29.4 20.5 0.4 0 8.9
19970823 52 25.7 30.6 21.5 3.4 0 9.1
19970824 67 26.9 32.0 21.5 0.4 0 10.5
19970825 55 27.1 30.8 23.9 4.9 0 6.9
19970826 60 26.0 29.7 22.5 3.5 0 7.2
19970827 59 26.5 31.2 23.3 3.9 0 7.9
19970828 50 25.8 30.0 22.3 3.0 0 7.7
19970829 45 26.4 31.2 23.7 7.0 0.2 7.5
19970830 30 27.0 30.7 24.8 7.9 0.3 5.9
19970831 39 27.6 30.1 25.4 8.4 1.5 4.7
19970901 42 27.8 31.6 25.7 8.3 1.7 5.9
19970902 34 23.9 26.7 21.2 8.9 23.9 5.5
19970903 25 23.0 28.0 19.7 6.0 0 8.3
19970904 39 23.7 29.6 18.6 5.0 0 11.0
19970905 61 23.8 30.0 19.4 2.4 0 10.6
19970906 57 25.6 31.9 20.1 2.0 0 11.8
19970907 48 25.3 31.6 19.4 0.0 0 12.2
19970908 59 24.9 31.6 19.6 0.1 0 12.0
19970909 57 24.6 29.7 19.8 3.5 0 9.9
19970910 53 23.4 26.7 19.8 6.8 8.1 6.9
19970911 35 22.2 27.5 18.1 3.4 0 9.4
19970912 33 20.5 22.4 17.7 8.5 0 4.7
19970913 24 19.3 22.9 17.1 6.3 3.5 5.8
19970914 23 19.4 25.4 15.6 4.4 0 9.8
19970915 22 19.3 24.5 15.4 3.5 0 9.1
19970916 20 18.4 22.2 15.1 8.8 0.2 7.1
19970917 25 19.7 25.8 13.9 2.0 0 11.9
19970918 28 17.6 23.7 13.3 2.9 0.0 10.4
19970919 31 17.9 24.5 11.0 1.1 0 13.5
19970920 44 17.0 22.7 13.3 4.4 0.5 9.4
19970921 33 15.9 22.3 10.5 0.4 0 11.8
19970922 37 17.8 25.1 10.3 0.9 0 14.8
19970923 36 18.6 25.0 13.0 0.3 0 12.0
19970924 40 18.2 24.0 12.4 6.0 0 11.6
19970925 35 15.0 17.5 13.9 9.8 10.3 3.6
19970926 39 13.9 17.0 11.9 8.4 28.7 5.1
19970927 36 16.2 21.5 10.5 2.9 0 11.0
19970928 44 16.7 21.8 11.5 1.0 0 10.3
19970929 67 17.3 24.3 11.5 0.0 0 12.8
19970930 76 18.3 25.3 11.9 0.3 0 13.4
19971001 90 19.1 26.1 13.0 3.6 0 13.1
19971002 75 19.7 26.3 14.1 0.4 0 12.2
19971003 92 18.9 24.8 13.1 4.3 0 11.7
19971004 60 16.6 19.7 14.0 6.9 0 5.7
19971005 35 16.0 22.4 10.4 0.3 0 12.0
19971006 42 15.7 21.8 9.5 2.0 0 12.3
19971007 40 15.1 20.1 11.4 4.1 4.0 8.7
19971008 33 12.0 16.5 8.9 0.1 1.2 7.6
19971009 47 13.8 18.8 6.3 3.9 0 12.5
19971010 59 16.5 22.0 10.3 4.3 0.3 11.7
19971011 35 11.3 16.7 6.9 1.4 0 9.8
19971012 31 9.7 15.3 4.4 0.0 0 10.9
19971013 48 13.3 19.5 5.5 3.5 10.5 14.0
19971014 49 14.4 19.0 11.0 3.0 0 8.0
19971015 60 13.3 20.1 6.5 0.0 0 13.6
19971016 64 15.2 21.7 8.5 3.6 2.3 13.2
19971017 56 17.1 21.2 14.4 1.9 23.4 6.8
19971018 43 14.3 20.8 9.8 0.0 0 11.0
19971019 54 16.6 22.6 8.8 2.3 0.0 13.8
19971020 95 19.1 24.9 13.3 0.9 0 11.6
19971021 72 18.4 23.4 13.3 1.1 0 10.1
19971022 87 15.6 23.1 8.2 4.0 0 14.9
19971023 95 17.4 23.6 11.0 4.8 0 12.6
19971024 50 11.1 17.9 5.5 2.0 0 12.4
19971025 38 7.2 12.3 3.5 2.6 0.3 8.8
19971026 37 7.6 12.4 3.2 3.9 0 9.2
19971027 35 7.4 12.2 2.7 0.3 0 9.5
19971028 49 8.1 13.2 3.0 1.5 0 10.2
19971029 39 8.6 14.5 5.4 5.0 3.5 9.1
19971030 31 3.9 7.9 0.5 2.3 0.0 7.4
19971031 31 3.1 9.5 -2.0 0.0 0 11.5
19971101 56 5.7 12.7 -0.4 0.0 0 13.1
19971102 69 8.4 15.9 1.9 0.0 0 14.0
19971103 79 10.7 16.7 5.2 2.0 0 11.5
19971104 79 11.4 16.8 7.8 2.9 0 9.0
19971105 69 10.0 15.6 6.1 0.3 0 9.5
19971106 87 10.0 16.6 4.6 0.9 0 12.0
19971107 108 10.5 17.2 4.1 3.5 0 13.1
19971108 133 11.0 17.4 5.4 0.9 0 12.0
19971109 148 11.1 17.2 5.2 3.8 0 12.0
19971110 131 12.6 18.7 8.2 1.3 0 10.5
19971111 108 13.5 20.2 6.3 4.4 0 13.9
19971112 67 12.6 14.6 11.4 7.3 28.0 3.2
19971113 29 12.2 16.1 9.0 7.3 0 7.1
19971114 39 10.1 12.3 8.5 7.9 5.0 3.8
19971115 71 8.9 13.7 4.3 0.4 0 9.4
19971116 66 9.6 15.5 5.2 5.0 0 10.3
19971117 36 3.0 7.5 0.1 4.6 0.5 7.4
19971118 38 -0.1 3.6 -3.2 0.0 0 6.8
19971119 86 2.2 7.4 -3.2 5.4 0 10.6
19971120 92 7.1 13.3 0.2 0.5 0 13.1
19971121 70 8.7 10.6 7.4 10.0 9.8 3.2
19971122 40 10.9 16.9 6.9 2.3 0.3 10.0
19971123 71 8.2 12.5 5.3 0.0 0 7.2
19971124 91 9.5 15.3 3.9 1.8 0 11.4
19971125 49 11.7 12.9 9.4 9.9 27.8 3.5
19971126 33 9.2 13.0 3.3 8.8 3.5 9.7
19971127 53 4.2 8.3 0.1 5.4 0 8.2
19971128 57 9.0 12.3 4.5 9.5 1.1 7.8
19971129 24 7.7 9.3 6.2 8.4 17.8 3.1
19971130 49 5.6 9.7 3.1 4.6 0 6.6
19971201 32 -1.1 3.1 -6.2 5.5 0 9.3
19971202 33 -6.6 -2.9 -9.0 0.1 0 6.1
19971203 47 -7.0 -3.5 -11.0 0.0 0 7.5
19971204 80 -0.9 5.2 -6.8 4.6 0 12.0
19971205 97 3.8 9.5 -1.7 2.0 0 11.2
19971206 52 5.8 7.6 3.2 8.1 17.5 4.4
19971207 15 6.1 8.0 5.0 10.0 8.2 3.0
19971208 31 1.5 5.4 -1.6 9.4 4.9 7.0
19971209 30 -4.5 -1.6 -7.9 3.3 0.0 6.3
19971210 36 -7.4 -3.8 -11.3 1.9 0.0 7.5
19971211 32 -4.6 -2.4 -7.4 3.6 2.8 5.0
19971212 69 -3.5 0.5 -8.2 5.0 0.0 8.7
19971213 104 -1.2 3.1 -5.4 3.6 0 8.5
19971214 83 1.7 5.3 -2.0 7.5 4.3 7.3
19971215 59 2.8 6.8 -0.3 1.3 0 7.1
19971216 107 2.1 6.0 -1.8 6.3 0 7.8
19971217 118 4.8 7.5 1.6 7.9 0 5.9
19971218 77 7.7 9.2 5.4 9.5 0.0 3.8
19971219 80 9.9 12.8 7.4 6.9 0 5.4
19971220 108 6.3 9.7 3.6 4.3 0 6.1
19971221 63 6.0 11.0 1.5 5.0 0 9.5
19971222 38 6.2 10.3 3.9 5.4 0 6.4
19971223 39 6.4 11.7 3.2 2.5 0 8.5
19971224 53 5.1 9.8 1.9 1.0 0 7.9
19971225 60 4.8 10.6 0.4 0.0 0 10.2
19971226 65 4.6 10.6 -0.2 1.6 0 10.8
19971227 75 4.3 7.9 0.8 4.5 0.4 7.1
19971228 36 0.7 5.1 -2.2 0.0 0 7.3
19971229 57 -0.6 2.8 -4.2 3.0 0 7.0
19971230 77 1.1 6.1 -1.9 4.1 0 8.0
19971231 41 1.1 5.7 -3.9 2.0 0 9.6
19980101 60 1.9 4.5 0.2 6.3 3.2 4.3
19980102 65 3.2 6.5 -0.8 6.8 0 7.3
19980103 92 5.3 8.2 2.7 7.4 0.0 5.5
19980104 32 -5.5 4.5 -8.3 0.9 0.8 12.8
19980105 49 -1.3 4.0 -6.2 5.9 0.3 10.2
19980106 35 -1.4 1.5 -4.5 0.6 0 6.0
19980107 62 0.6 4.1 -3.5 7.4 0.0 7.6
19980108 40 2.0 4.3 -0.4 8.5 2.3 4.7
19980109 65 2.1 6.1 -1.7 3.5 0 7.8
19980110 102 3.2 7.0 0.7 6.5 0 6.3
19980111 61 4.1 7.3 2.2 8.5 0.0 5.1
19980112 43 1.4 3.7 0.5 6.0 0.6 3.2
19980113 97 1.2 5.3 -1.4 3.3 0 6.7
19980114 62 2.6 7.0 -2.4 6.0 0 9.4
19980115 20 1.8 4.9 0.1 7.9 0 4.8
19980116 35 1.6 6.3 -2.2 0.8 0 8.5
19980117 48 3.2 6.9 0.8 9.0 0.4 6.1
19980118 43 -7.1 1.0 -11.5 1.9 0 12.5
19980119 39 -9.9 -6.2 -13.8 0.4 0 7.6
19980120 59 -4.3 0.4 -8.1 6.0 2.5 8.5
19980121 62 -5.4 -2.1 -8.3 1.3 0 6.2
19980122 64 -2.0 3.1 -6.3 4.0 0.0 9.4
19980123 47 -7.3 -3.5 -11.7 0.9 0 8.2
19980124 36 -11.9 -7.9 -15.4 0.3 0 7.5
19980125 52 -6.7 -1.6 -12.7 2.6 0.1 11.1
19980126 50 -2.9 0.3 -5.5 1.1 0.2 5.8
19980127 35 -3.6 1.1 -7.2 3.3 0 8.3
19980128 34 -4.8 -0.3 -7.6 0.0 0 7.3
19980129 42 -2.7 2.9 -8.6 2.0 0 11.5
19980130 59 2.0 5.8 -1.0 4.8 0 6.8
19980131 56 -1.5 2.3 -4.4 0.0 0 6.7
19980201 63 -1.7 3.4 -5.5 1.9 0 8.9
19980202 58 -0.3 5.4 -5.2 0.0 0 10.6
19980203 73 0.9 5.0 -2.2 4.1 0 7.2
19980204 68 -0.8 4.3 -4.1 1.4 0 8.4
19980205 85 -0.3 5.1 -5.7 1.5 0 10.8
19980206 81 2.9 7.3 -1.3 2.0 0 8.6
19980207 76 2.2 5.8 -0.8 5.6 0.0 6.6
19980208 51 -3.6 -0.4 -5.9 1.0 0 5.5
19980209 49 -4.7 -2.0 -7.6 5.9 8.0 5.6
19980210 63 -2.7 2.1 -7.7 1.3 0 9.8
19980211 69 2.4 7.8 -3.6 5.8 2.3 11.4
19980212 92 7.4 10.6 3.8 5.6 4.8 6.8
19980213 93 3.2 5.4 1.1 8.9 6.5 4.3
19980214 50 2.0 5.9 -1.5 4.4 0 7.4
19980215 62 2.4 6.8 -0.5 3.4 0 7.3
19980216 77 3.0 7.4 -1.3 0.6 0 8.7
19980217 66 4.8 11.2 -0.3 0.0 0 11.5
19980218 54 6.9 11.7 1.6 5.4 0 10.1
19980219 47 9.9 15.0 6.5 9.5 2.6 8.5
19980220 27 10.3 13.1 6.6 9.6 2.4 6.5
19980221 39 4.2 7.9 1.1 6.9 0.4 6.8
19980222 40 5.5 12.5 -1.0 1.5 0 13.5
19980223 68 7.3 14.2 2.0 4.6 0 12.2
19980224 45 7.2 10.2 4.0 5.5 0 6.2
19980225 38 8.6 15.0 3.3 2.1 0 11.7
19980226 82 6.9 12.0 2.3 1.6 0 9.7
19980227 116 4.8 6.2 3.6 8.6 5.3 2.6
19980228 75 5.1 8.7 1.9 6.3 0 6.8
19980301 83 5.9 11.3 1.6 0.5 0 9.7
19980302 73 5.6 10.9 1.4 1.1 0 9.5
19980303 95 6.4 12.6 1.7 0.8 0 10.9
19980304 101 8.8 14.8 1.8 1.0 0 13.0
19980305 88 9.6 14.8 5.1 2.3 0 9.7
19980306 109 8.8 14.0 5.7 1.3 0 8.3
19980307 77 9.1 15.8 4.2 0.0 0 11.6
19980308 74 8.5 14.3 2.8 4.5 0 11.5
19980309 81 10.0 17.1 3.8 6.5 0 13.3
19980310 32 7.4 12.1 4.8 7.6 0 7.3
19980311 25 5.5 7.1 3.7 10.0 3.1 3.4
19980312 55 6.2 11.2 1.8 2.0 0.2 9.4
19980313 105 8.2 14.6 3.8 3.8 0.0 10.8
19980314 76 4.0 9.0 0.0 4.5 0 9.0
19980315 47 3.0 7.7 -1.9 2.8 0 9.6
19980316 77 5.4 10.9 1.0 3.1 0 9.9
19980317 80 7.8 13.6 1.5 0.0 0 12.1
19980318 98 11.4 16.6 4.3 6.8 0 12.3
19980319 37 8.8 13.8 0.8 9.1 38.7 13.0
19980320 39 -0.6 2.5 -3.2 5.9 0 5.7
19980321 35 1.3 5.3 -2.1 2.8 0 7.4
19980322 34 1.8 6.1 -1.8 0.6 0 7.9
19980323 44 4.5 9.2 0.4 3.3 0 8.8
19980324 100 7.1 12.7 2.0 3.5 0 10.7
19980325 151 9.1 14.7 5.0 2.5 0 9.7
19980326 143 8.8 13.3 6.0 8.4 3.1 7.3
19980327 84 8.4 13.1 6.0 6.3 0 7.1
19980328 97 9.9 16.2 4.5 0.4 0 11.7
19980329 107 12.6 19.1 6.7 0.0 0 12.4
19980330 150 11.7 15.0 9.5 5.9 0 5.5
19980331 59 12.2 17.0 6.6 4.3 0 10.4
19980401 24 6.2 13.1 3.7 10.0 31.8 9.4
19980402 34 6.4 11.8 1.9 2.9 0.0 9.9
19980403 64 8.0 13.6 2.9 1.0 0 10.7
19980404 79 10.5 17.0 3.2 6.3 0.0 13.8
19980405 41 11.1 13.1 8.2 8.5 19.1 4.9
19980406 46 17.7 25.1 11.0 2.0 0 14.1
19980407 70 16.4 21.3 11.3 4.5 0 10.0
19980408 84 16.4 20.6 12.8 9.8 0.7 7.8
19980409 57 16.0 20.3 12.5 5.0 0.0 7.8
19980410 73 14.4 19.6 11.0 4.3 0 8.6
19980411 107 17.3 26.3 10.0 0.0 0 16.3
19980412 94 15.9 20.4 12.3 10.0 27.4 8.1
19980413 42 14.9 20.7 11.5 6.6 2.9 9.2
19980414 87 14.0 19.8 10.2 3.5 0 9.6
19980415 73 13.8 17.8 10.5 6.1 0.0 7.3
19980416 79 15.5 21.3 9.7 5.0 0 11.6
19980417 55 15.4 20.2 12.5 6.3 0.5 7.7
19980418 88 15.2 21.0 10.2 0.9 0 10.8
19980419 180 16.8 23.0 10.1 2.3 0 12.9
19980420 196 19.5 25.2 13.0 5.9 0 12.2
19980421 142 21.2 25.7 17.9 7.3 0 7.8
19980422 93 20.5 24.7 16.5 8.5 26.5 8.2
19980423 64 21.0 24.9 18.3 7.6 0.5 6.6
19980424 78 16.6 20.9 12.3 8.8 6.8 8.6
19980425 38 15.0 19.6 11.7 6.0 0.4 7.9
19980426 46 14.7 19.3 11.5 8.9 3.6 7.8
19980427 48 18.1 25.0 11.9 2.0 0 13.1
19980428 70 19.5 25.3 13.9 1.6 0 11.4
19980429 53 19.3 25.2 15.7 7.4 0 9.5
19980430 37 21.0 26.2 16.2 6.5 0 10.0
19980501 39 18.5 21.6 14.4 9.9 1.0 7.2
19980502 34 16.1 21.6 11.7 10.0 76.7 9.9
19980503 36 17.5 24.3 11.2 4.1 1.3 13.1
19980504 46 18.5 24.7 11.5 3.3 0 13.2
19980505 71 20.0 26.5 13.5 0.0 0 13.0
19980506 88 21.1 26.9 14.7 0.0 0 12.2
19980507 120 18.4 23.0 15.8 8.4 0.2 7.2
19980508 64 18.2 23.5 14.7 6.8 1.1 8.8
19980509 60 17.4 23.2 11.2 7.3 0 12.0
19980510 74 17.2 21.3 14.3 9.3 0.0 7.0
19980511 37 14.1 16.6 10.4 9.9 9.2 6.2
19980512 30 13.4 16.1 12.0 8.5 11.3 4.1
19980513 66 16.7 23.7 11.0 3.4 0 12.7
19980514 88 20.2 27.2 12.4 0.5 0 14.8
19980515 62 22.7 28.1 16.8 5.1 0 11.3
19980516 31 16.0 21.3 13.4 9.6 20.4 7.9
19980517 44 16.0 19.1 13.0 9.4 0.3 6.1
19980518 85 18.1 22.0 15.0 7.0 0.0 7.0
19980519 119 20.3 26.6 13.6 2.8 0 13.0
19980520 121 21.8 28.2 15.0 2.5 0 13.2
19980521 93 24.4 31.4 16.6 0.0 0 14.8
19980522 100 23.5 28.6 19.4 7.1 0 9.2
19980523 93 24.5 29.4 19.2 7.1 0 10.2
19980524 45 19.8 23.0 16.0 8.0 0 7.0
19980525 35 18.6 24.7 13.7 3.0 0 11.0
19980526 53 19.2 25.1 12.1 0.0 0 13.0
19980527 62 20.7 27.6 13.3 0.4 0 14.3
19980528 71 20.9 27.3 16.4 5.0 0 10.9
19980529 67 19.3 22.7 16.3 5.9 0 6.4
19980530 48 18.3 24.8 13.3 0.0 0 11.5
19980531 56 19.0 23.9 12.8 4.9 0 11.1
19980601 59 19.1 23.8 14.8 8.0 0 9.0
19980602 46 16.5 18.4 15.2 9.9 14.2 3.2
19980603 18 15.1 16.8 13.6 9.8 15.6 3.2
19980604 20 15.3 19.1 13.4 9.5 0.5 5.7
19980605 18 15.6 18.6 13.2 9.5 10.5 5.4
19980606 21 18.4 22.0 14.5 5.1 0 7.5
19980607 43 19.4 25.0 14.6 3.0 0 10.4
19980608 78 19.4 24.2 16.2 8.3 0 8.0
19980609 79 22.8 28.3 15.6 4.6 0 12.7
19980610 58 24.3 29.8 19.4 3.3 0 10.4
19980611 85 24.0 29.3 19.2 1.4 0 10.1
19980612 66 24.9 29.5 19.0 7.6 0 10.5
19980613 28 19.3 24.1 17.3 9.9 13.6 6.8
19980614 24 20.6 26.9 15.8 5.0 10.1 11.1
19980615 41 21.7 26.5 17.3 3.4 0 9.2
19980616 58 22.3 26.9 17.2 5.5 0 9.7
19980617 70 25.0 30.3 18.3 3.4 0 12.0
19980618 95 23.8 27.2 20.9 9.4 0.3 6.3
19980619 76 21.7 26.1 19.2 8.3 6.7 6.9
19980620 77 24.0 29.7 18.7 5.1 0.0 11.0
19980621 48 25.5 30.9 21.4 3.6 0 9.5
19980622 26 25.5 31.8 19.4 0.4 0 12.4
19980623 29 25.2 31.0 19.3 0.0 0 11.7
19980624 26 25.6 30.9 20.8 5.5 0 10.1
19980625 23 22.0 24.2 20.8 10.0 85.7 3.4
19980626 31 21.2 22.8 20.4 10.0 30.5 2.4
19980627 41 23.1 27.7 19.6 9.5 0.3 8.1
19980628 48 24.4 28.9 21.3 9.5 0 7.6
19980629 49 26.0 31.0 21.6 3.6 0 9.4
19980630 66 24.6 28.8 22.0 8.3 46.1 6.8
19980701 40 22.2 23.4 21.2 9.9 23.1 2.2
19980702 58 21.9 22.8 20.9 10.0 83.0 1.9
19980703 45 23.2 26.6 21.3 9.6 0.4 5.3
19980704 79 25.0 29.8 21.1 6.1 0 8.7
19980705 86 25.1 30.6 20.7 4.3 0.0 9.9
19980706 40 26.6 29.8 23.1 7.8 0.8 6.7
19980707 23 27.1 29.4 25.5 8.6 0 3.9
19980708 37 24.1 26.0 22.5 9.9 36.5 3.5
19980709 51 23.8 24.7 22.8 10.0 12.7 1.9
19980710 32 24.0 24.6 23.6 10.0 37.3 1.0
19980711 55 25.1 28.1 22.5 9.1 38.2 5.6
19980712 32 26.3 30.2 23.5 7.6 0.2 6.7
19980713 22 25.8 29.4 22.0 6.5 0 7.4
19980714 25 25.0 29.8 22.2 9.4 7.5 7.6
19980715 23 24.2 26.4 21.6 9.0 1.9 4.8
19980716 16 23.3 26.5 21.4 6.1 0.5 5.1
19980717 19 25.7 30.7 20.4 1.3 0 10.3
19980718 22 25.3 29.0 22.2 7.1 3.2 6.8
19980719 21 21.4 23.2 20.6 9.8 13.2 2.6
19980720 48 24.6 29.4 20.3 5.8 0 9.1
19980721 59 24.4 30.0 20.8 6.5 21.9 9.2
19980722 19 25.4 30.5 20.8 3.1 0 9.7
19980723 17 26.2 30.8 22.0 2.3 0 8.8
19980724 16 25.6 29.5 22.4 3.5 0 7.1
19980725 16 24.8 30.4 21.8 7.9 0.0 8.6
19980726 14 23.6 29.8 19.5 5.6 1.0 10.3
19980727 16 25.6 30.6 20.4 3.1 0 10.2
19980728 18 26.9 32.2 22.4 4.3 0 9.8
19980729 27 27.7 31.9 22.8 4.5 0 9.1
19980730 58 27.7 32.0 24.8 8.6 0 7.2
19980731 61 24.8 27.0 23.1 10.0 30.4 3.9
19980801 31 24.7 28.0 23.0 9.8 19.3 5.0
19980802 44 27.1 32.0 23.4 7.1 11.5 8.6
19980803 65 26.3 28.8 24.2 10.0 46.3 4.6
19980804 31 25.4 29.1 22.3 9.1 211.4 6.8
19980805 32 26.7 29.3 23.9 9.1 79.3 5.4
19980806 34 25.3 27.2 22.9 9.8 122.9 4.3
